,y1_countyname,y1_state,y2_countyname,y2_state,n2_outflow,agi_perThou_outflow,agi_outflow,yr_range,year1,year2,mig_direction2,unique_tag,secondary_county
289394,DeKalb County,GA,Volusia County,FL,46,1756,1756000,1516,2015,2016,outflow,DeKalb County-Volusia County-FL-1516,"Volusia County, FL"
289395,DeKalb County,GA,Columbia County,GA,64,1684,1684000,1516,2015,2016,outflow,DeKalb County-Columbia County-GA-1516,"Columbia County, GA"
289396,DeKalb County,GA,Essex County,NJ,50,803,803000,1516,2015,2016,outflow,DeKalb County-Essex County-NJ-1516,"Essex County, NJ"
289397,DeKalb County,GA,Okaloosa County,FL,50,2756,2756000,1516,2015,2016,outflow,DeKalb County-Okaloosa County-FL-1516,"Okaloosa County, FL"
289398,DeKalb County,GA,St. Louis County,MO,69,1571,1571000,1516,2015,2016,outflow,DeKalb County-St. Louis County-MO-1516,"St. Louis County, MO"
289399,DeKalb County,GA,Beaufort County,SC,54,4095,4095000,1516,2015,2016,outflow,DeKalb County-Beaufort County-SC-1516,"Beaufort County, SC"
289400,DeKalb County,GA,Milwaukee County,WI,67,1612,1612000,1516,2015,2016,outflow,DeKalb County-Milwaukee County-WI-1516,"Milwaukee County, WI"
289401,DeKalb County,GA,Oakland County,MI,59,1634,1634000,1516,2015,2016,outflow,DeKalb County-Oakland County-MI-1516,"Oakland County, MI"
289402,DeKalb County,GA,Hudson County,NJ,40,2191,2191000,1516,2015,2016,outflow,DeKalb County-Hudson County-NJ-1516,"Hudson County, NJ"
289403,DeKalb County,GA,Middlesex County,NJ,72,2454,2454000,1516,2015,2016,outflow,DeKalb County-Middlesex County-NJ-1516,"Middlesex County, NJ"
289404,DeKalb County,GA,Arlington County,VA,44,2047,2047000,1516,2015,2016,outflow,DeKalb County-Arlington County-VA-1516,"Arlington County, VA"
289405,DeKalb County,GA,Escambia County,FL,51,1111,1111000,1516,2015,2016,outflow,DeKalb County-Escambia County-FL-1516,"Escambia County, FL"
289406,DeKalb County,GA,Honolulu County,HI,50,1362,1362000,1516,2015,2016,outflow,DeKalb County-Honolulu County-HI-1516,"Honolulu County, HI"
289407,DeKalb County,GA,Lee County,FL,47,2032,2032000,1516,2015,2016,outflow,DeKalb County-Lee County-FL-1516,"Lee County, FL"
289408,DeKalb County,GA,Polk County,FL,46,1204,1204000,1516,2015,2016,outflow,DeKalb County-Polk County-FL-1516,"Polk County, FL"
289409,DeKalb County,GA,Pierce County,WA,55,1391,1391000,1516,2015,2016,outflow,DeKalb County-Pierce County-WA-1516,"Pierce County, WA"
289410,DeKalb County,GA,Brevard County,FL,49,1897,1897000,1516,2015,2016,outflow,DeKalb County-Brevard County-FL-1516,"Brevard County, FL"
289411,DeKalb County,GA,Floyd County,GA,46,1021,1021000,1516,2015,2016,outflow,DeKalb County-Floyd County-GA-1516,"Floyd County, GA"
289412,DeKalb County,GA,Polk County,IA,61,740,740000,1516,2015,2016,outflow,DeKalb County-Polk County-IA-1516,"Polk County, IA"
289413,DeKalb County,GA,Lowndes County,GA,42,716,716000,1516,2015,2016,outflow,DeKalb County-Lowndes County-GA-1516,"Lowndes County, GA"
289414,DeKalb County,GA,Westchester County,NY,52,6078,6078000,1516,2015,2016,outflow,DeKalb County-Westchester County-NY-1516,"Westchester County, NY"
289415,DeKalb County,GA,Williamson County,TN,43,3639,3639000,1516,2015,2016,outflow,DeKalb County-Williamson County-TN-1516,"Williamson County, TN"
289416,DeKalb County,GA,Loudoun County,VA,55,2260,2260000,1516,2015,2016,outflow,DeKalb County-Loudoun County-VA-1516,"Loudoun County, VA"
289417,DeKalb County,GA,Liberty County,GA,48,765,765000,1516,2015,2016,outflow,DeKalb County-Liberty County-GA-1516,"Liberty County, GA"
289418,DeKalb County,GA,Jefferson Parish,LA,40,798,798000,1516,2015,2016,outflow,DeKalb County-Jefferson Parish-LA-1516,"Jefferson Parish, LA"
289419,DeKalb County,GA,Cumberland County,NC,47,888,888000,1516,2015,2016,outflow,DeKalb County-Cumberland County-NC-1516,"Cumberland County, NC"
289420,DeKalb County,GA,Virginia Beach city,VA,36,474,474000,1516,2015,2016,outflow,DeKalb County-Virginia Beach city-VA-1516,"Virginia Beach city, VA"
289421,DeKalb County,GA,Riverside County,CA,44,1051,1051000,1516,2015,2016,outflow,DeKalb County-Riverside County-CA-1516,"Riverside County, CA"
289422,DeKalb County,GA,Fairfield County,CT,46,1403,1403000,1516,2015,2016,outflow,DeKalb County-Fairfield County-CT-1516,"Fairfield County, CT"
289423,DeKalb County,GA,Alachua County,FL,44,1733,1733000,1516,2015,2016,outflow,DeKalb County-Alachua County-FL-1516,"Alachua County, FL"
289424,DeKalb County,GA,Osceola County,FL,45,983,983000,1516,2015,2016,outflow,DeKalb County-Osceola County-FL-1516,"Osceola County, FL"
289425,DeKalb County,GA,El Paso County,CO,41,983,983000,1516,2015,2016,outflow,DeKalb County-El Paso County-CO-1516,"El Paso County, CO"
289426,DeKalb County,GA,Baldwin County,GA,52,453,453000,1516,2015,2016,outflow,DeKalb County-Baldwin County-GA-1516,"Baldwin County, GA"
289427,DeKalb County,GA,Oconee County,GA,43,1978,1978000,1516,2015,2016,outflow,DeKalb County-Oconee County-GA-1516,"Oconee County, GA"
289428,DeKalb County,GA,Norfolk County,MA,34,1810,1810000,1516,2015,2016,outflow,DeKalb County-Norfolk County-MA-1516,"Norfolk County, MA"
289429,DeKalb County,GA,Salt Lake County,UT,40,1563,1563000,1516,2015,2016,outflow,DeKalb County-Salt Lake County-UT-1516,"Salt Lake County, UT"
289430,DeKalb County,GA,Alexandria city,VA,35,1485,1485000,1516,2015,2016,outflow,DeKalb County-Alexandria city-VA-1516,"Alexandria city, VA"
289431,DeKalb County,GA,Pulaski County,AR,50,1910,1910000,1516,2015,2016,outflow,DeKalb County-Pulaski County-AR-1516,"Pulaski County, AR"
289432,DeKalb County,GA,Sacramento County,CA,37,891,891000,1516,2015,2016,outflow,DeKalb County-Sacramento County-CA-1516,"Sacramento County, CA"
289433,DeKalb County,GA,Bay County,FL,38,606,606000,1516,2015,2016,outflow,DeKalb County-Bay County-FL-1516,"Bay County, FL"
289434,DeKalb County,GA,Bulloch County,GA,37,610,610000,1516,2015,2016,outflow,DeKalb County-Bulloch County-GA-1516,"Bulloch County, GA"
289435,DeKalb County,GA,Howard County,MD,38,1443,1443000,1516,2015,2016,outflow,DeKalb County-Howard County-MD-1516,"Howard County, MD"
289436,DeKalb County,GA,Washtenaw County,MI,45,2103,2103000,1516,2015,2016,outflow,DeKalb County-Washtenaw County-MI-1516,"Washtenaw County, MI"
289437,DeKalb County,GA,Jackson County,MO,45,1067,1067000,1516,2015,2016,outflow,DeKalb County-Jackson County-MO-1516,"Jackson County, MO"
289438,DeKalb County,GA,Bell County,TX,41,683,683000,1516,2015,2016,outflow,DeKalb County-Bell County-TX-1516,"Bell County, TX"
289439,DeKalb County,GA,San Bernardino County,CA,30,748,748000,1516,2015,2016,outflow,DeKalb County-San Bernardino County-CA-1516,"San Bernardino County, CA"
289440,DeKalb County,GA,San Mateo County,CA,36,2258,2258000,1516,2015,2016,outflow,DeKalb County-San Mateo County-CA-1516,"San Mateo County, CA"
289441,DeKalb County,GA,St. Johns County,FL,48,3229,3229000,1516,2015,2016,outflow,DeKalb County-St. Johns County-FL-1516,"St. Johns County, FL"
289442,DeKalb County,GA,Gilmer County,GA,36,1209,1209000,1516,2015,2016,outflow,DeKalb County-Gilmer County-GA-1516,"Gilmer County, GA"
289443,DeKalb County,GA,Troup County,GA,33,535,535000,1516,2015,2016,outflow,DeKalb County-Troup County-GA-1516,"Troup County, GA"
289444,DeKalb County,GA,Bergen County,NJ,46,2022,2022000,1516,2015,2016,outflow,DeKalb County-Bergen County-NJ-1516,"Bergen County, NJ"
289445,DeKalb County,GA,Suffolk County,NY,46,639,639000,1516,2015,2016,outflow,DeKalb County-Suffolk County-NY-1516,"Suffolk County, NY"
289446,DeKalb County,GA,Summit County,OH,44,683,683000,1516,2015,2016,outflow,DeKalb County-Summit County-OH-1516,"Summit County, OH"
289447,DeKalb County,GA,Providence County,RI,33,868,868000,1516,2015,2016,outflow,DeKalb County-Providence County-RI-1516,"Providence County, RI"
289448,DeKalb County,GA,Norfolk city,VA,28,1235,1235000,1516,2015,2016,outflow,DeKalb County-Norfolk city-VA-1516,"Norfolk city, VA"
289449,DeKalb County,GA,New Castle County,DE,28,753,753000,1516,2015,2016,outflow,DeKalb County-New Castle County-DE-1516,"New Castle County, DE"
289450,DeKalb County,GA,Pickens County,GA,32,2282,2282000,1516,2015,2016,outflow,DeKalb County-Pickens County-GA-1516,"Pickens County, GA"
289451,DeKalb County,GA,Orange County,NC,35,1854,1854000,1516,2015,2016,outflow,DeKalb County-Orange County-NC-1516,"Orange County, NC"
289452,DeKalb County,GA,Richmond city,VA,42,1363,1363000,1516,2015,2016,outflow,DeKalb County-Richmond city-VA-1516,"Richmond city, VA"
289523,Douglas County,GA,Douglas County Total Migration-US and Foreign,GA,11226,230716,230716000,1516,2015,2016,outflow,Douglas County total migration-1516,"Douglas County Total Migration-US and Foreign, GA"
289529,Douglas County,GA,Cobb County,GA,2071,41114,41114000,1516,2015,2016,outflow,Douglas County-Cobb County-GA-1516,"Cobb County, GA"
289530,Douglas County,GA,Fulton County,GA,1305,25847,25847000,1516,2015,2016,outflow,Douglas County-Fulton County-GA-1516,"Fulton County, GA"
289531,Douglas County,GA,Carroll County,GA,1195,25789,25789000,1516,2015,2016,outflow,Douglas County-Carroll County-GA-1516,"Carroll County, GA"
289532,Douglas County,GA,Paulding County,GA,1176,20533,20533000,1516,2015,2016,outflow,Douglas County-Paulding County-GA-1516,"Paulding County, GA"
289533,Douglas County,GA,DeKalb County,GA,374,6882,6882000,1516,2015,2016,outflow,Douglas County-DeKalb County-GA-1516,"DeKalb County, GA"
289534,Douglas County,GA,Gwinnett County,GA,354,6366,6366000,1516,2015,2016,outflow,Douglas County-Gwinnett County-GA-1516,"Gwinnett County, GA"
289535,Douglas County,GA,Clayton County,GA,259,3897,3897000,1516,2015,2016,outflow,Douglas County-Clayton County-GA-1516,"Clayton County, GA"
289536,Douglas County,GA,Henry County,GA,160,2794,2794000,1516,2015,2016,outflow,Douglas County-Henry County-GA-1516,"Henry County, GA"
289537,Douglas County,GA,Cherokee County,GA,143,3702,3702000,1516,2015,2016,outflow,Douglas County-Cherokee County-GA-1516,"Cherokee County, GA"
289538,Douglas County,GA,Haralson County,GA,153,2648,2648000,1516,2015,2016,outflow,Douglas County-Haralson County-GA-1516,"Haralson County, GA"
289539,Douglas County,GA,Coweta County,GA,128,3502,3502000,1516,2015,2016,outflow,Douglas County-Coweta County-GA-1516,"Coweta County, GA"
289540,Douglas County,GA,Los Angeles County,CA,55,1210,1210000,1516,2015,2016,outflow,Douglas County-Los Angeles County-CA-1516,"Los Angeles County, CA"
289541,Douglas County,GA,Fayette County,GA,77,3230,3230000,1516,2015,2016,outflow,Douglas County-Fayette County-GA-1516,"Fayette County, GA"
289542,Douglas County,GA,Harris County,TX,63,1159,1159000,1516,2015,2016,outflow,Douglas County-Harris County-TX-1516,"Harris County, TX"
289543,Douglas County,GA,Broward County,FL,45,1111,1111000,1516,2015,2016,outflow,Douglas County-Broward County-FL-1516,"Broward County, FL"
289544,Douglas County,GA,Duval County,FL,49,917,917000,1516,2015,2016,outflow,Douglas County-Duval County-FL-1516,"Duval County, FL"
289545,Douglas County,GA,Polk County,GA,50,678,678000,1516,2015,2016,outflow,Douglas County-Polk County-GA-1516,"Polk County, GA"
289546,Douglas County,GA,Spalding County,GA,42,539,539000,1516,2015,2016,outflow,Douglas County-Spalding County-GA-1516,"Spalding County, GA"
289665,Fayette County,GA,Fayette County Total Migration-US and Foreign,GA,7227,260383,260383000,1516,2015,2016,outflow,Fayette County total migration-1516,"Fayette County Total Migration-US and Foreign, GA"
289671,Fayette County,GA,Coweta County,GA,1203,41796,41796000,1516,2015,2016,outflow,Fayette County-Coweta County-GA-1516,"Coweta County, GA"
289672,Fayette County,GA,Fulton County,GA,874,34802,34802000,1516,2015,2016,outflow,Fayette County-Fulton County-GA-1516,"Fulton County, GA"
289673,Fayette County,GA,Clayton County,GA,510,7866,7866000,1516,2015,2016,outflow,Fayette County-Clayton County-GA-1516,"Clayton County, GA"
289674,Fayette County,GA,Cobb County,GA,259,10559,10559000,1516,2015,2016,outflow,Fayette County-Cobb County-GA-1516,"Cobb County, GA"
289675,Fayette County,GA,DeKalb County,GA,239,7902,7902000,1516,2015,2016,outflow,Fayette County-DeKalb County-GA-1516,"DeKalb County, GA"
289676,Fayette County,GA,Henry County,GA,250,5327,5327000,1516,2015,2016,outflow,Fayette County-Henry County-GA-1516,"Henry County, GA"
289677,Fayette County,GA,Spalding County,GA,163,3965,3965000,1516,2015,2016,outflow,Fayette County-Spalding County-GA-1516,"Spalding County, GA"
289678,Fayette County,GA,Gwinnett County,GA,137,4163,4163000,1516,2015,2016,outflow,Fayette County-Gwinnett County-GA-1516,"Gwinnett County, GA"
289679,Fayette County,GA,Oakland County,MI,82,3073,3073000,1516,2015,2016,outflow,Fayette County-Oakland County-MI-1516,"Oakland County, MI"
289680,Fayette County,GA,Forsyth County,GA,59,1994,1994000,1516,2015,2016,outflow,Fayette County-Forsyth County-GA-1516,"Forsyth County, GA"
289681,Fayette County,GA,Meriwether County,GA,47,1189,1189000,1516,2015,2016,outflow,Fayette County-Meriwether County-GA-1516,"Meriwether County, GA"
289683,Fayette County,GA,Los Angeles County,CA,46,1747,1747000,1516,2015,2016,outflow,Fayette County-Los Angeles County-CA-1516,"Los Angeles County, CA"
289684,Fayette County,GA,Carroll County,GA,45,1052,1052000,1516,2015,2016,outflow,Fayette County-Carroll County-GA-1516,"Carroll County, GA"
289685,Fayette County,GA,Chatham County,GA,40,931,931000,1516,2015,2016,outflow,Fayette County-Chatham County-GA-1516,"Chatham County, GA"
289686,Fayette County,GA,Cherokee County,GA,31,2292,2292000,1516,2015,2016,outflow,Fayette County-Cherokee County-GA-1516,"Cherokee County, GA"
289720,Forsyth County,GA,Forsyth County Total Migration-US and Foreign,GA,11569,521058,521058000,1516,2015,2016,outflow,Forsyth County total migration-1516,"Forsyth County Total Migration-US and Foreign, GA"
289726,Forsyth County,GA,Fulton County,GA,1992,118731,118731000,1516,2015,2016,outflow,Forsyth County-Fulton County-GA-1516,"Fulton County, GA"
289727,Forsyth County,GA,Gwinnett County,GA,1358,47312,47312000,1516,2015,2016,outflow,Forsyth County-Gwinnett County-GA-1516,"Gwinnett County, GA"
289728,Forsyth County,GA,Dawson County,GA,734,31665,31665000,1516,2015,2016,outflow,Forsyth County-Dawson County-GA-1516,"Dawson County, GA"
289729,Forsyth County,GA,Hall County,GA,661,20377,20377000,1516,2015,2016,outflow,Forsyth County-Hall County-GA-1516,"Hall County, GA"
289730,Forsyth County,GA,Cherokee County,GA,643,30139,30139000,1516,2015,2016,outflow,Forsyth County-Cherokee County-GA-1516,"Cherokee County, GA"
289731,Forsyth County,GA,DeKalb County,GA,364,16863,16863000,1516,2015,2016,outflow,Forsyth County-DeKalb County-GA-1516,"DeKalb County, GA"
289732,Forsyth County,GA,Cobb County,GA,355,13789,13789000,1516,2015,2016,outflow,Forsyth County-Cobb County-GA-1516,"Cobb County, GA"
289733,Forsyth County,GA,Lumpkin County,GA,284,6613,6613000,1516,2015,2016,outflow,Forsyth County-Lumpkin County-GA-1516,"Lumpkin County, GA"
289734,Forsyth County,GA,Pickens County,GA,90,4793,4793000,1516,2015,2016,outflow,Forsyth County-Pickens County-GA-1516,"Pickens County, GA"
289735,Forsyth County,GA,Barrow County,GA,65,2194,2194000,1516,2015,2016,outflow,Forsyth County-Barrow County-GA-1516,"Barrow County, GA"
289736,Forsyth County,GA,Clarke County,GA,49,1184,1184000,1516,2015,2016,outflow,Forsyth County-Clarke County-GA-1516,"Clarke County, GA"
289737,Forsyth County,GA,Maricopa County,AZ,62,2570,2570000,1516,2015,2016,outflow,Forsyth County-Maricopa County-AZ-1516,"Maricopa County, AZ"
289738,Forsyth County,GA,Broward County,FL,55,2760,2760000,1516,2015,2016,outflow,Forsyth County-Broward County-FL-1516,"Broward County, FL"
289739,Forsyth County,GA,Jackson County,GA,71,2129,2129000,1516,2015,2016,outflow,Forsyth County-Jackson County-GA-1516,"Jackson County, GA"
289740,Forsyth County,GA,Harris County,TX,61,4833,4833000,1516,2015,2016,outflow,Forsyth County-Harris County-TX-1516,"Harris County, TX"
289742,Forsyth County,GA,Pinellas County,FL,55,2418,2418000,1516,2015,2016,outflow,Forsyth County-Pinellas County-FL-1516,"Pinellas County, FL"
289743,Forsyth County,GA,Chatham County,GA,39,1706,1706000,1516,2015,2016,outflow,Forsyth County-Chatham County-GA-1516,"Chatham County, GA"
289744,Forsyth County,GA,Duval County,FL,44,2669,2669000,1516,2015,2016,outflow,Forsyth County-Duval County-FL-1516,"Duval County, FL"
289745,Forsyth County,GA,White County,GA,55,1475,1475000,1516,2015,2016,outflow,Forsyth County-White County-GA-1516,"White County, GA"
289746,Forsyth County,GA,Davidson County,TN,37,1829,1829000,1516,2015,2016,outflow,Forsyth County-Davidson County-TN-1516,"Davidson County, TN"
289747,Forsyth County,GA,Los Angeles County,CA,52,1376,1376000,1516,2015,2016,outflow,Forsyth County-Los Angeles County-CA-1516,"Los Angeles County, CA"
289748,Forsyth County,GA,St. Johns County,FL,53,2108,2108000,1516,2015,2016,outflow,Forsyth County-St. Johns County-FL-1516,"St. Johns County, FL"
289749,Forsyth County,GA,Hillsborough County,FL,46,1764,1764000,1516,2015,2016,outflow,Forsyth County-Hillsborough County-FL-1516,"Hillsborough County, FL"
289750,Forsyth County,GA,Lee County,FL,34,1449,1449000,1516,2015,2016,outflow,Forsyth County-Lee County-FL-1516,"Lee County, FL"
289751,Forsyth County,GA,Palm Beach County,FL,41,1580,1580000,1516,2015,2016,outflow,Forsyth County-Palm Beach County-FL-1516,"Palm Beach County, FL"
289752,Forsyth County,GA,Habersham County,GA,42,1584,1584000,1516,2015,2016,outflow,Forsyth County-Habersham County-GA-1516,"Habersham County, GA"
289753,Forsyth County,GA,Henry County,GA,44,1373,1373000,1516,2015,2016,outflow,Forsyth County-Henry County-GA-1516,"Henry County, GA"
289754,Forsyth County,GA,Wake County,NC,65,2222,2222000,1516,2015,2016,outflow,Forsyth County-Wake County-NC-1516,"Wake County, NC"
289755,Forsyth County,GA,Charleston County,SC,37,1602,1602000,1516,2015,2016,outflow,Forsyth County-Charleston County-SC-1516,"Charleston County, SC"
289782,Fulton County,GA,Fulton County Total Migration-US and Foreign,GA,81458,3288646,3288646000,1516,2015,2016,outflow,Fulton County total migration-1516,"Fulton County Total Migration-US and Foreign, GA"
289788,Fulton County,GA,DeKalb County,GA,15284,581859,581859000,1516,2015,2016,outflow,Fulton County-DeKalb County-GA-1516,"DeKalb County, GA"
289789,Fulton County,GA,Cobb County,GA,8892,349591,349591000,1516,2015,2016,outflow,Fulton County-Cobb County-GA-1516,"Cobb County, GA"
289790,Fulton County,GA,Gwinnett County,GA,6623,181298,181298000,1516,2015,2016,outflow,Fulton County-Gwinnett County-GA-1516,"Gwinnett County, GA"
289791,Fulton County,GA,Clayton County,GA,7117,76405,76405000,1516,2015,2016,outflow,Fulton County-Clayton County-GA-1516,"Clayton County, GA"
289792,Fulton County,GA,Forsyth County,GA,5731,238438,238438000,1516,2015,2016,outflow,Fulton County-Forsyth County-GA-1516,"Forsyth County, GA"
289793,Fulton County,GA,Cherokee County,GA,2265,97119,97119000,1516,2015,2016,outflow,Fulton County-Cherokee County-GA-1516,"Cherokee County, GA"
289794,Fulton County,GA,Douglas County,GA,1442,26579,26579000,1516,2015,2016,outflow,Fulton County-Douglas County-GA-1516,"Douglas County, GA"
289795,Fulton County,GA,Henry County,GA,1255,25608,25608000,1516,2015,2016,outflow,Fulton County-Henry County-GA-1516,"Henry County, GA"
289796,Fulton County,GA,Fayette County,GA,1213,33613,33613000,1516,2015,2016,outflow,Fulton County-Fayette County-GA-1516,"Fayette County, GA"
289797,Fulton County,GA,Los Angeles County,CA,681,29398,29398000,1516,2015,2016,outflow,Fulton County-Los Angeles County-CA-1516,"Los Angeles County, CA"
289798,Fulton County,GA,Coweta County,GA,919,24224,24224000,1516,2015,2016,outflow,Fulton County-Coweta County-GA-1516,"Coweta County, GA"
289799,Fulton County,GA,Cook County,IL,591,31393,31393000,1516,2015,2016,outflow,Fulton County-Cook County-IL-1516,"Cook County, IL"
289800,Fulton County,GA,New York County,NY,434,42952,42952000,1516,2015,2016,outflow,Fulton County-New York County-NY-1516,"New York County, NY"
289802,Fulton County,GA,Mecklenburg County,NC,446,21005,21005000,1516,2015,2016,outflow,Fulton County-Mecklenburg County-NC-1516,"Mecklenburg County, NC"
289803,Fulton County,GA,Broward County,FL,383,39879,39879000,1516,2015,2016,outflow,Fulton County-Broward County-FL-1516,"Broward County, FL"
289804,Fulton County,GA,King County,WA,367,26342,26342000,1516,2015,2016,outflow,Fulton County-King County-WA-1516,"King County, WA"
289805,Fulton County,GA,Harris County,TX,379,46500,46500000,1516,2015,2016,outflow,Fulton County-Harris County-TX-1516,"Harris County, TX"
289806,Fulton County,GA,Hillsborough County,FL,367,21971,21971000,1516,2015,2016,outflow,Fulton County-Hillsborough County-FL-1516,"Hillsborough County, FL"
289807,Fulton County,GA,Paulding County,GA,422,10214,10214000,1516,2015,2016,outflow,Fulton County-Paulding County-GA-1516,"Paulding County, GA"
289808,Fulton County,GA,Miami-Dade County,FL,385,29702,29702000,1516,2015,2016,outflow,Fulton County-Miami-Dade County-FL-1516,"Miami-Dade County, FL"
289809,Fulton County,GA,Dallas County,TX,380,30023,30023000,1516,2015,2016,outflow,Fulton County-Dallas County-TX-1516,"Dallas County, TX"
289810,Fulton County,GA,Travis County,TX,380,11572,11572000,1516,2015,2016,outflow,Fulton County-Travis County-TX-1516,"Travis County, TX"
289811,Fulton County,GA,Davidson County,TN,275,19439,19439000,1516,2015,2016,outflow,Fulton County-Davidson County-TN-1516,"Davidson County, TN"
289812,Fulton County,GA,Kings County,NY,246,8693,8693000,1516,2015,2016,outflow,Fulton County-Kings County-NY-1516,"Kings County, NY"
289813,Fulton County,GA,San Francisco County,CA,226,25599,25599000,1516,2015,2016,outflow,Fulton County-San Francisco County-CA-1516,"San Francisco County, CA"
289814,Fulton County,GA,Hall County,GA,330,15708,15708000,1516,2015,2016,outflow,Fulton County-Hall County-GA-1516,"Hall County, GA"
289815,Fulton County,GA,Duval County,FL,305,14409,14409000,1516,2015,2016,outflow,Fulton County-Duval County-FL-1516,"Duval County, FL"
289816,Fulton County,GA,Orange County,FL,320,13582,13582000,1516,2015,2016,outflow,Fulton County-Orange County-FL-1516,"Orange County, FL"
289817,Fulton County,GA,Clarke County,GA,237,7170,7170000,1516,2015,2016,outflow,Fulton County-Clarke County-GA-1516,"Clarke County, GA"
289818,Fulton County,GA,District of Columbia,DC,214,16077,16077000,1516,2015,2016,outflow,Fulton County-District of Columbia-DC-1516,"District of Columbia, DC"
289819,Fulton County,GA,Palm Beach County,FL,292,25288,25288000,1516,2015,2016,outflow,Fulton County-Palm Beach County-FL-1516,"Palm Beach County, FL"
289820,Fulton County,GA,San Diego County,CA,239,15610,15610000,1516,2015,2016,outflow,Fulton County-San Diego County-CA-1516,"San Diego County, CA"
289821,Fulton County,GA,Chatham County,GA,281,10887,10887000,1516,2015,2016,outflow,Fulton County-Chatham County-GA-1516,"Chatham County, GA"
289822,Fulton County,GA,Rockdale County,GA,300,6804,6804000,1516,2015,2016,outflow,Fulton County-Rockdale County-GA-1516,"Rockdale County, GA"
289823,Fulton County,GA,Pinellas County,FL,246,19016,19016000,1516,2015,2016,outflow,Fulton County-Pinellas County-FL-1516,"Pinellas County, FL"
289824,Fulton County,GA,Maricopa County,AZ,268,16251,16251000,1516,2015,2016,outflow,Fulton County-Maricopa County-AZ-1516,"Maricopa County, AZ"
289825,Fulton County,GA,Santa Clara County,CA,249,15663,15663000,1516,2015,2016,outflow,Fulton County-Santa Clara County-CA-1516,"Santa Clara County, CA"
289826,Fulton County,GA,Denver County,CO,188,13730,13730000,1516,2015,2016,outflow,Fulton County-Denver County-CO-1516,"Denver County, CO"
289827,Fulton County,GA,Charleston County,SC,232,16483,16483000,1516,2015,2016,outflow,Fulton County-Charleston County-SC-1516,"Charleston County, SC"
289828,Fulton County,GA,Newton County,GA,243,4901,4901000,1516,2015,2016,outflow,Fulton County-Newton County-GA-1516,"Newton County, GA"
289829,Fulton County,GA,Jefferson County,AL,214,8670,8670000,1516,2015,2016,outflow,Fulton County-Jefferson County-AL-1516,"Jefferson County, AL"
289830,Fulton County,GA,Wake County,NC,232,11438,11438000,1516,2015,2016,outflow,Fulton County-Wake County-NC-1516,"Wake County, NC"
289831,Fulton County,GA,Alameda County,CA,192,9828,9828000,1516,2015,2016,outflow,Fulton County-Alameda County-CA-1516,"Alameda County, CA"
289832,Fulton County,GA,Philadelphia County,PA,158,6858,6858000,1516,2015,2016,outflow,Fulton County-Philadelphia County-PA-1516,"Philadelphia County, PA"
289833,Fulton County,GA,Richmond County,GA,180,3696,3696000,1516,2015,2016,outflow,Fulton County-Richmond County-GA-1516,"Richmond County, GA"
289834,Fulton County,GA,Hamilton County,TN,159,5684,5684000,1516,2015,2016,outflow,Fulton County-Hamilton County-TN-1516,"Hamilton County, TN"
289835,Fulton County,GA,Muscogee County,GA,189,4358,4358000,1516,2015,2016,outflow,Fulton County-Muscogee County-GA-1516,"Muscogee County, GA"
289836,Fulton County,GA,Montgomery County,MD,166,8137,8137000,1516,2015,2016,outflow,Fulton County-Montgomery County-MD-1516,"Montgomery County, MD"
289837,Fulton County,GA,Tarrant County,TX,196,9120,9120000,1516,2015,2016,outflow,Fulton County-Tarrant County-TX-1516,"Tarrant County, TX"
289838,Fulton County,GA,Collin County,TX,207,12018,12018000,1516,2015,2016,outflow,Fulton County-Collin County-TX-1516,"Collin County, TX"
289839,Fulton County,GA,Suffolk County,MA,126,9036,9036000,1516,2015,2016,outflow,Fulton County-Suffolk County-MA-1516,"Suffolk County, MA"
289840,Fulton County,GA,Shelby County,TN,176,7797,7797000,1516,2015,2016,outflow,Fulton County-Shelby County-TN-1516,"Shelby County, TN"
289841,Fulton County,GA,Clark County,NV,151,11274,11274000,1516,2015,2016,outflow,Fulton County-Clark County-NV-1516,"Clark County, NV"
289842,Fulton County,GA,Fairfax County,VA,186,8867,8867000,1516,2015,2016,outflow,Fulton County-Fairfax County-VA-1516,"Fairfax County, VA"
289843,Fulton County,GA,Middlesex County,MA,158,9875,9875000,1516,2015,2016,outflow,Fulton County-Middlesex County-MA-1516,"Middlesex County, MA"
289844,Fulton County,GA,Orleans Parish,LA,142,3581,3581000,1516,2015,2016,outflow,Fulton County-Orleans Parish-LA-1516,"Orleans Parish, LA"
289845,Fulton County,GA,Orange County,CA,178,11103,11103000,1516,2015,2016,outflow,Fulton County-Orange County-CA-1516,"Orange County, CA"
289846,Fulton County,GA,Carroll County,GA,155,3130,3130000,1516,2015,2016,outflow,Fulton County-Carroll County-GA-1516,"Carroll County, GA"
289847,Fulton County,GA,Wayne County,MI,143,2686,2686000,1516,2015,2016,outflow,Fulton County-Wayne County-MI-1516,"Wayne County, MI"
289848,Fulton County,GA,Greenville County,SC,156,7979,7979000,1516,2015,2016,outflow,Fulton County-Greenville County-SC-1516,"Greenville County, SC"
289849,Fulton County,GA,Queens County,NY,126,3609,3609000,1516,2015,2016,outflow,Fulton County-Queens County-NY-1516,"Queens County, NY"
289850,Fulton County,GA,Spalding County,GA,165,3693,3693000,1516,2015,2016,outflow,Fulton County-Spalding County-GA-1516,"Spalding County, GA"
